package_id	place_name	province	latitude	longitude	category	duration_days	min_price	avg_price	max_price	transport	accommodation	rating	reviews_count	popularity_score	best_season	difficulty	nearby_city	tags	created_at
PKG0383	Jailani	Sindh	23.711957	71.037187	Beach	5	14721	15472	19848	Hike	Guesthouse	4.2	1173	4.62	Spring	Hard	Quetta	food,hiking,wildlife	2025-10-05T20:38:27.505024
PKG0384	Sadiqabad	Balochistan	26.495061	66.033577	Beach	5	500	1000	3801	Train	3-star	3.9	29	1.79	Spring	Hard	Islamabad	wildlife,hiking,heritage	2023-12-28T20:38:27.505045
PKG0385	Mankera	Khyber Pakhtunkhwa	35.847044	70.567516	Religious	8	16619	17859	22679	Road	3-star	4.9	172	2.64	Summer	Hard		heritage,beach,luxury	2023-09-05T20:38:27.505067
PKG0386	Sarhad	Sindh	27.464004	69.855995	Adventure	4	14543	17409	20735	Road	Camping	3.9	541	4.79	Spring	Easy	Islamabad	beach,luxury,food	2024-12-28T20:38:27.505096
PKG0387	Karoonjhar Hills	Azad Kashmir	37.189511	76.234755	Religious	7	3601	5698	10085	Train	Guesthouse	3.9	1086	7.11	Winter	Easy	Quetta	food,beach,luxury	2023-12-08T20:38:27.505122
PKG0388	Ziarat	Gilgit-Baltistan	37.597258	71.746106	City	7	7942	10942	13675	Train	3-star	4.1	546	1.36	Spring	Moderate	Gilgit	wildlife,luxury,beach	2023-09-02T20:38:27.505146
PKG0389	Murree Resort	Azad Kashmir	32.950782	74.731339	Religious	10	10379	12261	14234	Train	Luxury Resort	4.0	21	1.18	Spring	Easy	Lahore	luxury,lake,culture	2025-07-18T20:38:27.505169
PKG0390	Larkana Viewpoint	Balochistan	28.109099	67.351504	Beach	4	500	1000	1694	Hike	Budget Hotel	4.3	116	1.8	All Year	Hard		trek,wildlife,photography	2025-06-30T20:38:27.505190
PKG0391	Makran Coastal Highway Fort	Punjab	28.518318	72.628115	Trekking	3	11871	12825	14834	Train	3-star	3.6	956	6.97	Spring	Hard	Rawalpindi	family,luxury,photography	2023-09-05T20:38:27.505212
PKG0392	Malam Jabba Lake	Khyber Pakhtunkhwa	32.54402	73.684388	Beach	1	11776	13843	17526	Train	Budget Hotel	3.6	528	0.79	Autumn	Easy	Rawalpindi	lake,beach,trek	2024-02-16T20:38:27.505247
PKG0393	Chiniot	Sindh	27.372899	66.150583	Trekking	4	11258	12193	16310	Train	Budget Hotel	4.4	71	7.0	Spring	Easy	Skardu	hiking,family,beach	2025-10-13T20:38:27.505270
PKG0394	Kalat Falls	Sindh	27.417192	65.505206	Historical	7	500	1000	2741	Train	4-star	4.1	1176	0.15	Spring	Hard	Murree	food,beach,hiking	2024-08-12T20:38:27.505292
PKG0395	Kallar Kahar	Islamabad Capital	35.046605	74.913654	Nature	10	14035	15460	15987	Private Van	Camping	3.6	987	0.82	Spring	Hard	Hunza	budget,food,photography	2024-12-26T20:38:27.505320
PKG0396	Soon Valley	Punjab	31.793635	74.752943	Nature	6	10755	13444	16729	Road	4-star	4.8	593	0.57	Summer	Easy	Hunza	mountains,luxury,photography	2025-04-20T20:38:27.505342
PKG0397	Hujra Shah Muqeem	Azad Kashmir	33.840628	71.340608	City	8	17157	18004	22091	Air	Guesthouse	4.6	73	0.37	Summer	Easy	Murree	wildlife,trek,beach	2024-09-29T20:38:27.505364
PKG0398	Fairy Meadows	Islamabad Capital	33.923312	71.886385	Cultural	1	13431	14082	17361	Road	3-star	4.8	87	1.29	Winter	Easy	Peshawar	food,photography,hiking	2024-05-15T20:38:27.505386
PKG0399	Upper Dir	Azad Kashmir	36.7212	73.919368	Religious	2	10640	11291	12950	Private Van	Camping	4.4	39	1.76	Winter	Hard	Lahore	trek,hiking,photography	2025-06-21T20:38:27.505408
PKG0400	Minar-e-Pakistan, Lahore	Sindh	27.295969	70.927974	Nature	8	11981	13180	14203	Road	Budget Hotel	4.4	1018	0.24	All Year	Hard	Peshawar	lake,trek,luxury	2024-11-21T20:38:27.505430
PKG0401	Swat Valley Point	Azad Kashmir	33.912052	71.424815	Adventure	6	13197	14570	15443	Hike	Guesthouse	4.2	687	1.52	Spring	Easy	Quetta	heritage,luxury,food	2023-11-19T20:38:27.505457
PKG0402	Srinagar (historical list)	Gilgit-Baltistan	34.490037	72.961868	Historical	3	7305	8214	11795	Air	Budget Hotel	3.7	997	5.43	Spring	Easy	Lahore	heritage,lake,photography	2024-03-04T20:38:27.505493
PKG0403	Khyber Pass	Balochistan	30.161021	67.753444	Cultural	3	8127	9471	11143	Train	Luxury Resort	3.2	922	0.1	Winter	Easy	Islamabad	wildlife,hiking,mountains	2024-03-01T20:38:27.505531
PKG0404	Lake Saiful Muluk	Azad Kashmir	34.499326	76.401788	Beach	6	7621	9836	10373	Hike	Guesthouse	4.4	393	4.05	Spring	Hard	Karachi	wildlife,budget,culture	2024-05-31T20:38:27.505561
PKG0405	Cholistan Desert	Balochistan	30.621988	66.955963	Beach	1	13695	14988	16411	Air	Camping	2.8	971	1.34	Winter	Easy	Islamabad	photography,mountains,hiking	2024-01-11T20:38:27.505583
PKG0406	Gurez Valley	Khyber Pakhtunkhwa	32.257539	70.508291	Cultural	1	2846	3773	4702	Hike	Guesthouse	4.4	323	0.1	Spring	Moderate	Hunza	lake,food,trek	2023-10-25T20:38:27.505605
PKG0407	Ranikot	Gilgit-Baltistan	36.978571	74.014398	City	4	14698	15649	18820	Air	Budget Hotel	3.7	485	0.45	Winter	Easy	Sialkot	trek,lake,beach	2024-03-12T20:38:27.505627
PKG0408	Lasbela	Punjab	33.342933	69.869648	Cultural	3	8573	10659	14218	Air	4-star	3.9	397	1.17	Autumn	Moderate	Peshawar	budget,heritage,mountains	2023-11-24T20:38:27.505649
PKG0409	Rama Meadow Heritage Site	Punjab	29.683625	69.666656	Cultural	8	5642	7855	9757	Train	Guesthouse	4.3	604	2.36	All Year	Easy	Gwadar	food,photography,wildlife	2025-05-11T20:38:27.505671
PKG0410	Shangrila Resort Falls	Gilgit-Baltistan	38.630024	72.018846	Cultural	4	5891	8814	13192	Private Van	3-star	5.0	29	1.92	Winter	Hard		trek,food,budget	2024-08-14T20:38:27.505698
PKG0411	Ayubia National Park Falls	Sindh	28.850936	69.05063	Adventure	1	13995	16206	17068	Road	4-star	4.7	1032	0.1	Spring	Moderate	Hunza	luxury,beach,lake	2024-07-26T20:38:27.505733
PKG0412	Ormara Cliffs	Sindh	23.998549	70.018472	Trekking	4	15142	16185	19621	Train	Guesthouse	4.4	185	2.26	Spring	Moderate	Gilgit	family,heritage,beach	2024-03-27T20:38:27.505764
PKG0413	Ranikot Fort Valley	Gilgit-Baltistan	33.646481	74.229045	Adventure	7	17575	18832	22366	Private Van	Camping	3.6	2	1.0	Spring	Moderate	Murree	budget,culture,mountains	2025-01-02T20:38:27.505786
PKG0414	Katas Raj	Islamabad Capital	32.298736	75.716573	Religious	2	2495	4370	5319	Hike	Camping	4.3	745	2.14	Spring	Easy	Sialkot	budget,beach,wildlife	2025-09-21T20:38:27.505808
PKG0415	Gurez Valley	Khyber Pakhtunkhwa	32.051604	72.352743	Nature	10	13277	14615	16248	Train	Guesthouse	4.4	1105	4.09	Spring	Hard	Rawalpindi	hiking,wildlife,trek	2023-09-22T20:38:27.505830
PKG0416	Skardu Shangrila Fort	Islamabad Capital	32.032623	72.15627	Beach	10	8811	11043	13813	Road	Budget Hotel	4.9	763	2.68	Autumn	Moderate	Rawalpindi	culture,food,lake	2024-07-08T20:38:27.505851
PKG0417	Makran Coastal Highway Fort	Gilgit-Baltistan	37.56985	74.697133	Beach	8	5528	7535	8572	Air	4-star	4.7	178	0.79	Spring	Moderate	Islamabad	family,lake,hiking	2025-05-17T20:38:27.505874
PKG0418	Peshawar	Punjab	32.182493	71.977972	Religious	10	14689	15281	18182	Private Van	Camping	4.5	1108	2.87	Summer	Moderate	Multan	luxury,beach,photography	2025-10-11T20:38:27.505896
PKG0419	Jailani	Sindh	23.877697	70.730762	Religious	10	5339	7214	11086	Hike	3-star	4.9	668	3.41	Winter	Hard	Gilgit	hiking,culture,food	2024-08-03T20:38:27.505919
PKG0420	Upper Dir	Khyber Pakhtunkhwa	34.40351	74.389692	Beach	3	8158	9722	12079	Private Van	3-star	3.7	590	0.1	Spring	Easy	Multan	family,beach,heritage	2024-02-07T20:38:27.505942
PKG0421	Kalash Valley	Azad Kashmir	34.7119	71.793683	Adventure	3	7262	8422	10870	Road	Budget Hotel	3.5	648	1.01	All Year	Easy	Rawalpindi	family,budget,heritage	2025-04-05T20:38:27.505964
PKG0422	Bagh Lake	Azad Kashmir	31.708135	72.601663	City	3	1662	3689	7862	Hike	Guesthouse	5.0	1092	1.19	Autumn	Easy	Lahore	luxury,beach,heritage	2024-07-20T20:38:27.505985
PKG0423	Kalat	Sindh	23.525766	69.93097	City	5	2725	5166	8040	Hike	Camping	3.5	301	0.52	All Year	Hard	Rawalpindi	budget,hiking,lake	2023-10-14T20:38:27.506009
PKG0424	Cholistan	Punjab	28.83654	72.30576	Beach	1	7873	10018	12323	Private Van	3-star	3.8	189	2.21	Autumn	Easy	Skardu	photography,trek,wildlife	2024-05-11T20:38:27.506035
PKG0425	Cholistan Desert	Islamabad Capital	36.29399	71.707563	Historical	2	2166	4871	9020	Road	Luxury Resort	5.0	807	0.96	Summer	Moderate	Multan	wildlife,food,culture	2025-09-05T20:38:27.506056
PKG0426	Hiran Minar Valley	Khyber Pakhtunkhwa	33.385348	73.295783	Trekking	6	13273	15354	18908	Road	3-star	4.8	706	1.3	Autumn	Moderate	Rawalpindi	culture,lake,trek	2023-10-18T20:38:27.506079
PKG0427	Ranikot	Azad Kashmir	37.455583	75.522113	Beach	3	500	1000	4893	Air	Luxury Resort	3.4	176	1.74	Summer	Easy	Quetta	beach,culture,budget	2025-08-26T20:38:27.506101
PKG0428	Kallar Kahar Viewpoint	Islamabad Capital	32.934634	70.079713	Beach	7	21755	22971	27256	Hike	Guesthouse	4.6	408	2.9	Summer	Moderate	Quetta	culture,beach,mountains	2024-12-27T20:38:27.506136
PKG0429	Neelum Valley Fort	Khyber Pakhtunkhwa	33.964603	73.439136	Religious	1	12058	12568	14329	Train	3-star	4.6	967	6.23	Spring	Hard	Gilgit	family,luxury,heritage	2024-06-16T20:38:27.506165
PKG0430	Hingol National Park Viewpoint	Azad Kashmir	32.968502	71.416128	Beach	8	6710	7483	10946	Hike	4-star	4.4	1158	5.24	Winter	Moderate	Gilgit	photography,beach,lake	2024-10-15T20:38:27.506194
PKG0431	Hub River Trail	Azad Kashmir	34.951582	75.77168	Adventure	1	9378	10476	13594	Private Van	Camping	4.1	277	1.33	Autumn	Easy	Lahore	family,budget,luxury	2024-01-20T20:38:27.506216
PKG0432	Muzaffarabad	Punjab	29.739137	72.177674	Nature	10	8483	9776	11777	Road	Luxury Resort	3.7	342	0.73	All Year	Moderate		budget,photography,family	2025-01-28T20:38:27.506237
PKG0433	Larkana Viewpoint	Azad Kashmir	35.63008	71.275	City	3	9527	10079	11700	Hike	3-star	4.9	763	0.75	Winter	Moderate	Multan	heritage,lake,trek	2025-05-27T20:38:27.506259
PKG0434	Minar-e-Pakistan Park	Sindh	28.489441	70.27064	Nature	7	21701	24087	25212	Road	Guesthouse	4.6	35	0.64	Winter	Moderate	Quetta	hiking,budget,heritage	2024-08-06T20:38:27.506281
PKG0435	Gurez Valley Resort	Gilgit-Baltistan	38.081537	73.552271	Beach	1	2120	3105	5426	Air	Camping	4.1	291	0.4	Summer	Moderate	Islamabad	trek,heritage,lake	2024-08-23T20:38:27.506338
PKG0436	Hingol National Park Viewpoint	Islamabad Capital	35.384178	70.506412	Cultural	7	2510	3184	5292	Road	Budget Hotel	4.5	1051	1.49	All Year	Easy	Rawalpindi	lake,family,mountains	2025-08-26T20:38:27.506365
PKG0437	Hiran Minar	Azad Kashmir	31.561634	71.279022	Nature	4	8485	11391	13529	Air	Camping	4.4	719	1.68	Spring	Easy	Islamabad	hiking,family,wildlife	2024-11-10T20:38:27.506387
PKG0438	Kotli, AJK	Sindh	28.630828	70.184813	Religious	10	14549	17384	18443	Road	Luxury Resort	4.2	28	1.6	All Year	Easy	Murree	trek,family,heritage	2023-09-21T20:38:27.506408
PKG0439	Minar-e-Pakistan Trail	Punjab	33.841479	69.592114	Religious	10	7307	9751	13253	Hike	Guesthouse	4.0	900	6.05	Spring	Easy		budget,luxury,hiking	2025-03-27T20:38:27.506430
PKG0440	Hub River Trail	Sindh	25.945468	70.068457	City	2	13828	16236	17639	Hike	Guesthouse	4.4	1015	4.31	Autumn	Hard	Quetta	culture,hiking,mountains	2025-08-09T20:38:27.506451
PKG0441	Hinglaj Mata Temple area	Balochistan	26.694336	64.701669	Beach	8	3363	4788	8624	Train	4-star	3.9	386	1.89	Spring	Moderate	Gilgit	budget,heritage,mountains	2023-12-12T20:38:27.506473
PKG0442	Gwadar Beaches	Azad Kashmir	32.131031	73.32835	Nature	2	20809	21896	25630	Private Van	Camping	4.0	208	4.61	Summer	Easy	Multan	trek,budget,food	2024-03-02T20:38:27.506495
PKG0443	Kallar Kahar	Punjab	29.397218	71.548225	Cultural	5	500	1536	4272	Private Van	3-star	3.9	974	3.03	All Year	Moderate	Rawalpindi	culture,family,heritage	2023-09-07T20:38:27.506518
PKG0444	Dir	Punjab	28.73314	71.936048	Religious	3	13196	13817	15132	Road	Budget Hotel	3.9	1020	1.1	Spring	Easy	Sialkot	wildlife,photography,budget	2025-05-29T20:38:27.506540
PKG0445	Hiran Minar	Gilgit-Baltistan	37.239396	76.061029	Cultural	8	3632	4959	7863	Private Van	4-star	4.3	1033	1.96	Autumn	Hard	Multan	food,culture,hiking	2025-10-14T20:38:27.506577
PKG0446	Sakesar Lake	Punjab	33.944269	74.280754	Nature	7	25993	28336	31412	Private Van	4-star	3.6	941	0.37	Spring	Easy	Islamabad	culture,photography,family	2023-11-09T20:38:27.506614
PKG0447	Bumburet Valley	Balochistan	28.584087	64.874758	Trekking	8	17854	18802	23320	Hike	Camping	4.4	1104	0.49	All Year	Moderate	Rawalpindi	culture,heritage,food	2025-09-05T20:38:27.506646
PKG0448	Chiniot	Khyber Pakhtunkhwa	33.968147	74.825225	City	5	14535	16347	17350	Road	Luxury Resort	5.0	92	1.58	Summer	Moderate	Multan	food,hiking,wildlife	2025-10-05T20:38:27.506668
PKG0449	Sakesar Lake	Azad Kashmir	33.547539	71.2841	City	6	3468	5655	9032	Road	Camping	3.5	500	1.81	Summer	Easy	Gilgit	family,wildlife,lake	2023-11-28T20:38:27.506693
PKG0450	Fairy Meadows	Islamabad Capital	32.509475	72.065566	Historical	10	9051	10886	11692	Private Van	Camping	4.2	865	0.29	All Year	Hard	Sialkot	family,mountains,beach	2024-03-09T20:38:27.506715
PKG0451	Daman-e-Koh, Islamabad	Khyber Pakhtunkhwa	33.266426	71.341805	Nature	8	9268	10177	12363	Train	4-star	5.0	1029	1.12	Autumn	Easy	Skardu	family,budget,luxury	2025-04-09T20:38:27.506738
PKG0452	Kalat Falls	Azad Kashmir	36.584005	75.422898	Religious	5	13272	14858	15747	Train	Luxury Resort	4.8	823	9.48	Summer	Hard	Murree	lake,hiking,wildlife	2025-07-27T20:38:27.506760
PKG0453	Kallar Kahar Viewpoint	Khyber Pakhtunkhwa	32.64019	72.39857	Cultural	7	11054	12413	15758	Road	Camping	5.0	618	0.64	All Year	Moderate	Sialkot	photography,culture,budget	2025-04-11T20:38:27.506846
PKG0454	Noorpur Shahan	Balochistan	27.507589	66.092215	Adventure	1	5781	8395	10423	Hike	4-star	3.8	436	0.88	Winter	Moderate	Gilgit	culture,wildlife,luxury	2024-04-01T20:38:27.506889
PKG0455	Swat Valley Trail	Azad Kashmir	31.85929	71.903888	Cultural	3	7720	9204	10936	Train	4-star	3.8	840	0.14	Autumn	Easy	Gilgit	trek,luxury,family	2025-01-12T20:38:27.506926
PKG0456	Mansehra Fort	Sindh	25.03868	69.107394	Trekking	4	10304	11269	12997	Air	Budget Hotel	4.6	502	1.55	Autumn	Moderate	Rawalpindi	culture,luxury,hiking	2024-01-09T20:38:27.506950
PKG0457	Attabad Lake	Sindh	24.456151	66.318584	Beach	5	8230	10985	12926	Road	Camping	4.6	995	1.52	Spring	Easy		lake,budget,wildlife	2024-12-31T20:38:27.506973
PKG0458	Fairy Meadows	Balochistan	31.380639	67.030032	Nature	7	6889	7964	10397	Road	Luxury Resort	3.6	1024	2.21	Spring	Hard	Gilgit	wildlife,culture,family	2024-06-11T20:38:27.506998
PKG0459	Taxila Museum	Sindh	27.098928	70.139145	City	6	16142	19035	22729	Air	4-star	4.4	446	1.25	Summer	Easy	Islamabad	trek,family,beach	2024-09-09T20:38:27.507020
PKG0460	Lahore (city center)	Islamabad Capital	34.216886	72.982151	City	2	7782	9578	14548	Private Van	4-star	3.9	504	6.32	Autumn	Easy	Multan	beach,hiking,budget	2024-12-21T20:38:27.507041
PKG0461	Daman-e-Koh, Islamabad	Azad Kashmir	37.300831	74.334888	Historical	4	10696	12232	15883	Train	Camping	3.7	743	0.45	Spring	Hard		trek,beach,luxury	2025-10-24T20:38:27.507073
PKG0462	Chiniot	Khyber Pakhtunkhwa	32.805329	74.617934	Religious	5	2149	3510	5322	Private Van	Camping	4.2	649	1.2	Winter	Easy	Quetta	lake,beach,hiking	2023-10-09T20:38:27.507096
PKG0463	Hiran Minar	Islamabad Capital	32.676333	72.574196	Nature	3	9018	10586	15233	Road	3-star	4.8	861	2.19	All Year	Hard		culture,hiking,budget	2024-07-25T20:38:27.507117
PKG0464	Kallar Kahar Fort	Punjab	32.571853	72.848237	Adventure	8	10739	11796	12321	Private Van	Guesthouse	3.5	625	0.33	Autumn	Hard	Karachi	lake,heritage,trek	2024-05-22T20:38:27.507139
PKG0465	Makli Necropolis Resort	Islamabad Capital	35.663728	74.618976	Trekking	6	19929	22278	26696	Air	3-star	4.3	355	1.47	All Year	Moderate	Gwadar	family,trek,lake	2024-09-03T20:38:27.507161
PKG0466	Srinagar (historical list)	Sindh	25.860965	67.76392	Religious	1	3910	4504	6877	Road	4-star	4.3	406	2.82	Autumn	Hard		heritage,mountains,luxury	2024-02-08T20:38:27.507183
PKG0467	Katas Raj	Gilgit-Baltistan	35.060947	72.034368	City	3	6978	9801	11262	Road	Camping	4.1	1076	3.05	Winter	Moderate		photography,beach,lake	2025-03-17T20:38:27.507209
PKG0468	Makli Necropolis Resort	Sindh	24.643265	70.67162	Beach	5	500	2576	6205	Air	4-star	3.8	423	0.89	All Year	Easy		family,hiking,photography	2025-04-22T20:38:27.507232
PKG0469	Larkana	Sindh	25.951145	66.375657	Beach	5	500	1000	5194	Air	3-star	4.5	1193	1.01	Winter	Easy	Lahore	beach,heritage,budget	2023-11-23T20:38:27.507266
PKG0470	Sakesar	Azad Kashmir	32.773306	73.000973	Trekking	5	27135	27934	29214	Hike	Budget Hotel	3.6	106	1.45	Autumn	Easy	Rawalpindi	budget,wildlife,photography	2024-02-28T20:38:27.507289
PKG0471	Makran Coastal Highway Fort	Azad Kashmir	36.359118	70.732166	Trekking	5	12847	14963	18501	Air	Luxury Resort	4.6	84	9.7	All Year	Easy	Quetta	heritage,culture,beach	2024-11-19T20:38:27.507312
PKG0472	Tharparkar Desert	Sindh	24.037888	69.761533	Trekking	3	11124	12690	14147	Train	Budget Hotel	4.4	261	5.34	Winter	Moderate	Murree	budget,luxury,family	2025-02-05T20:38:27.507334
PKG0473	Quaid-e-Azam's Mausoleum Point	Islamabad Capital	35.249384	71.622548	City	7	8315	9490	12574	Private Van	Guesthouse	4.2	1138	0.96	Winter	Easy	Peshawar	heritage,mountains,trek	2025-04-28T20:38:27.507356
PKG0474	Attabad Lake	Balochistan	27.561344	67.235777	Trekking	2	15883	18410	19244	Private Van	3-star	4.5	1148	0.73	Winter	Moderate	Rawalpindi	lake,hiking,heritage	2025-06-28T20:38:27.507385
PKG0475	Bagh, Azad Kashmir	Punjab	29.222402	70.704699	Adventure	10	12333	13950	16189	Hike	Budget Hotel	3.8	1077	0.38	All Year	Easy	Sialkot	lake,trek,beach	2023-12-09T20:38:27.507414
PKG0476	Rohtas Fort	Khyber Pakhtunkhwa	31.155773	73.087874	Nature	7	6750	8780	10148	Train	Guesthouse	4.9	59	7.43	Spring	Moderate		hiking,photography,beach	2024-07-25T20:38:27.507436
PKG0477	Sarhad Park	Khyber Pakhtunkhwa	34.565226	69.034832	Historical	8	13685	15515	17074	Air	Budget Hotel	4.4	579	0.28	Autumn	Easy	Murree	lake,culture,wildlife	2024-10-07T20:38:27.507459
PKG0478	Taxila Museum	Balochistan	27.530983	64.440481	Trekking	2	29205	29789	31994	Air	4-star	4.0	824	2.89	Autumn	Hard	Gwadar	photography,heritage,lake	2024-12-31T20:38:27.507480
PKG0479	Gwadar Beaches	Islamabad Capital	33.274151	74.878119	Beach	3	7092	9062	10349	Train	Luxury Resort	3.5	409	1.02	Winter	Moderate	Sialkot	beach,family,wildlife	2024-02-26T20:38:27.507512
PKG0480	Sibi Mela	Punjab	32.538944	73.865966	Adventure	7	10525	12769	14030	Road	Luxury Resort	3.7	699	0.14	Winter	Hard	Peshawar	photography,food,heritage	2024-06-12T20:38:27.507534
PKG0481	Minar-e-Pakistan Falls	Azad Kashmir	35.383352	71.203821	Cultural	7	8515	9339	13751	Train	Guesthouse	4.5	261	6.75	Autumn	Easy	Hunza	luxury,family,wildlife	2025-09-14T20:38:27.507556
PKG0482	Sandspit Beach Viewpoint	Punjab	33.503812	72.080487	Trekking	7	3298	4185	8491	Hike	3-star	3.9	727	1.41	Autumn	Hard	Karachi	food,culture,mountains	2025-07-08T20:38:27.507579
PKG0483	Murree Mall Road Point	Azad Kashmir	34.277274	75.417063	Trekking	1	8522	9363	13272	Train	3-star	4.1	931	2.05	Winter	Hard	Gwadar	family,budget,heritage	2025-03-30T20:38:27.507602
PKG0484	Nathia Gali	Punjab	32.482176	72.624317	Nature	7	15552	18240	18886	Road	4-star	3.6	238	2.1	Spring	Easy	Gilgit	beach,food,luxury	2023-12-29T20:38:27.507623
PKG0485	Skardu Shangrila Fort	Gilgit-Baltistan	37.855468	73.3168	City	7	5980	7719	8936	Air	Guesthouse	4.9	28	0.12	Summer	Easy		mountains,hiking,trek	2025-10-05T20:38:27.507645
PKG0486	Kotli	Balochistan	29.891739	66.898439	Trekking	10	10337	11618	12823	Train	4-star	4.0	303	0.26	Winter	Moderate	Lahore	lake,heritage,hiking	2023-10-07T20:38:27.507680
PKG0487	Karimabad Heritage Site	Balochistan	31.783201	65.828935	Cultural	4	3995	5319	8234	Hike	4-star	4.0	104	2.36	Autumn	Easy	Karachi	photography,hiking,luxury	2024-09-02T20:38:27.507717
PKG0488	Ormara Cliffs	Azad Kashmir	34.971968	75.086471	Beach	1	6598	9094	12868	Private Van	Luxury Resort	3.8	999	10.0	Summer	Hard	Lahore	culture,mountains,luxury	2024-03-21T20:38:27.507744
PKG0489	Ziarat	Gilgit-Baltistan	33.881063	76.857263	Trekking	8	16643	17621	22174	Hike	Camping	4.8	710	0.73	Winter	Hard	Sialkot	mountains,heritage,family	2023-10-20T20:38:27.507765
PKG0490	Malam Jabba	Balochistan	28.063084	64.392619	Religious	6	9031	11997	16334	Air	3-star	5.0	799	1.11	Winter	Hard	Gilgit	hiking,budget,beach	2025-05-20T20:38:27.507788
PKG0491	Daman-e-Koh Heritage Site	Sindh	25.194743	69.995526	Cultural	3	500	1000	3134	Air	Luxury Resort	4.1	1007	0.92	Spring	Moderate	Rawalpindi	family,trek,hiking	2024-04-10T20:38:27.507810
PKG0492	Skardu Valley	Punjab	30.152721	70.564848	Adventure	3	19684	22246	23007	Road	3-star	4.0	881	2.65	Spring	Hard	Peshawar	lake,culture,trek	2024-06-21T20:38:27.507832
PKG0493	Multan	Khyber Pakhtunkhwa	35.709315	73.616243	Beach	3	2929	5540	6893	Road	4-star	2.9	936	0.1	Spring	Easy	Gwadar	wildlife,food,lake	2024-04-05T20:38:27.507855
PKG0494	Eagle's Nest, Gilgit	Gilgit-Baltistan	34.132467	75.279557	Religious	6	13035	14178	17071	Private Van	Luxury Resort	3.8	1020	0.29	Spring	Easy	Gilgit	budget,food,heritage	2025-06-29T20:38:27.507885
PKG0495	Skardu Shangrila	Balochistan	31.81782	67.615316	Historical	4	500	1000	4296	Train	Luxury Resort	4.3	350	0.1	Spring	Moderate	Multan	hiking,luxury,budget	2024-01-27T20:38:27.507908
PKG0496	Hiran Minar Valley	Sindh	24.409667	70.021043	Trekking	4	7970	9035	13047	Private Van	4-star	4.2	939	1.59	All Year	Hard	Multan	mountains,beach,heritage	2023-09-05T20:38:27.507929
PKG0497	Lahore Fort	Azad Kashmir	36.337481	76.361857	Nature	6	20390	22179	25969	Air	4-star	4.1	125	0.21	Winter	Easy	Gilgit	photography,heritage,wildlife	2025-09-03T20:38:27.507951
PKG0498	Ormara Cliffs Falls	Azad Kashmir	36.294425	75.95488	Beach	7	500	1841	4834	Train	3-star	4.2	16	0.79	Autumn	Hard	Skardu	heritage,hiking,luxury	2024-08-02T20:38:27.507973
PKG0499	Ayubia National Park Park	Sindh	28.825479	69.246158	Cultural	6	5806	7962	10078	Train	Budget Hotel	5.0	75	0.94	All Year	Moderate	Sialkot	hiking,food,heritage	2024-05-18T20:38:27.508003
PKG0500	Bahawalpur (Derawar Fort) Trail	Khyber Pakhtunkhwa	32.282407	72.07003	Beach	10	1856	3751	5561	Road	Budget Hotel	3.1	1105	3.07	All Year	Moderate	Peshawar	food,family,luxury	2024-06-02T20:38:27.508036
